dataset_version,trajectory_id,trajectory_seed,thermal_regime,split,timestamp,time_h,tempC,RH,shockG,ambientC,packaging_index,rh_transient_per_h,k_ref_per_h,ea_over_r_kelvin,mechanistic_quality_fraction,latent_quality_fraction,observed_quality_fraction,latent_correction_fraction
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-11T18:00:00,36,9.29309043655,91.4272811702,0.0308750627738,19.2235995788,0.710470433147,10.0817069642,0.00262510659038,6537.434194,0.909715269654,0.898159749834,0.899000978857,-0.0115555198203
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-11T18:15:00,36.25,9.08746715417,92.7609197916,0.0199469273089,19.0678581179,0.710470433147,5.33455448547,0.00262510659038,6537.434194,0.908865044613,0.897190605655,0.896671103525,-0.0116744389573
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-11T18:30:00,36.5,10.0018374617,89.467418879,0.0147225618886,20.0240898248,0.710470433147,13.1740036505,0.00262510659038,6537.434194,0.907990852924,0.896194564015,0.897217538415,-0.0117962889084
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-11T18:45:00,36.75,10.1225265367,90.2984778531,0.00402141918444,20.1784406201,0.710470433147,3.32423589638,0.00262510659038,6537.434194,0.907080565903,0.895168266596,0.897443593525,-0.0119122993065
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-11T19:00:00,37,10.2576437838,89.4325682615,0.00915270329297,20.3388757637,0.710470433147,3.46363836613,0.00262510659038,6537.434194,0.906160164553,0.894152922533,0.893726591701,-0.0120072420195
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-11T19:15:00,37.25,10.6339117237,90.1120204902,0.00926960865211,20.7320093612,0.710470433147,2.71780891481,0.00262510659038,6537.434194,0.905220004436,0.893114987936,0.894056703436,-0.0121050164996
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-11T19:30:00,37.5,10.6771630345,89.6624882821,0.0300675005922,20.7836018695,0.710470433147,1.79812883277,0.00262510659038,6537.434194,0.904262902582,0.892053151696,0.89232977135,-0.0122097508856
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-11T19:45:00,37.75,10.5848057807,88.3728605156,0.0138093608273,20.6910256347,0.710470433147,5.15851106595,0.00262510659038,6537.434194,0.903308868289,0.890987750728,0.889537904884,-0.0123211175611
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-11T20:00:00,38,10.3969534977,89.8286566161,0.0176290944682,20.4943951299,0.710470433147,5.82318440212,0.00262510659038,6537.434194,0.90236495222,0.889930551671,0.889697414366,-0.0124344005494
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-11T20:15:00,38.25,11.1979880856,88.8266219602,0.024669260835,21.2781298449,0.710470433147,4.00813862376,0.00262510659038,6537.434194,0.901396299168,0.888843585438,0.888587946567,-0.01255271373
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-11T20:30:00,38.5,10.6332056018,89.2153192208,0.023958396488,20.6875999179,0.710470433147,1.55478904259,0.00262510659038,6537.434194,0.900418470194,0.887753050272,0.888450024515,-0.0126654199218
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-11T20:45:00,38.75,10.9275929156,88.3223435374,0.0283052780301,20.9479024726,0.710470433147,3.57190273341,0.00262510659038,6537.434194,0.899451349125,0.886673982539,0.884911388161,-0.0127773665865
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-11T21:00:00,39,11.0705194353,85.6506925252,0.0169260712593,21.0485528736,0.710470433147,10.6866040491,0.00262510659038,6537.434194,0.898470095647,0.885562268537,0.885610715551,-0.0129078271098
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-11T21:15:00,39.25,11.0236053951,86.5012739187,0.0198074852432,20.9513523878,0.710470433147,3.4023255742,0.00262510659038,6537.434194,0.897486455135,0.884452187083,0.883542422465,-0.0130342680527
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-11T21:30:00,39.5,11.4968423544,86.4288397669,0.0237676028651,21.3665079088,0.710470433147,0.289736607234,0.00262510659038,6537.434194,0.896484522186,0.883341861723,0.879505008304,-0.0131426604635
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-11T21:45:00,39.75,11.0618832677,86.8140034421,0.0120387710752,20.865921105,0.710470433147,1.54065470062,0.00262510659038,6537.434194,0.895480358495,0.882236789037,0.883645540773,-0.0132435694577
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-11T22:00:00,40,11.2526665143,84.9973478216,0.0255636223139,20.9838113833,0.710470433147,7.26662248164,0.00262510659038,6537.434194,0.894487178853,0.881127804294,0.880676820719,-0.0133593745588
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-11T22:15:00,40.25,10.9059049047,85.3193414763,0.0315519160283,20.5572036935,0.710470433147,1.28797461868,0.00262510659038,6537.434194,0.893501432429,0.88001922393,0.878583440168,-0.0134822084989
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-11T22:30:00,40.5,11.054449755,86.1315392784,0.0262474554162,20.6192912646,0.710470433147,3.24879120822,0.00262510659038,6537.434194,0.892522099846,0.878926537545,0.879219168337,-0.0135955623007
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-11T22:45:00,40.75,10.9578746466,84.1629041819,0.0325085662676,20.4300179015,0.710470433147,7.87454038587,0.00262510659038,6537.434194,0.891541565951,0.877817750679,0.878044129618,-0.0137238152723
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-11T23:00:00,41,11.1098787067,82.1510082429,0.0236218017926,20.4834796794,0.710470433147,8.04758375583,0.00262510659038,6537.434194,0.890562570758,0.876701389036,0.877236930112,-0.0138611817225
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-11T23:15:00,41.25,10.9161916148,84.6776109437,0.00592896846728,20.185828251,0.710470433147,10.1064108029,0.00262510659038,6537.434194,0.889584429791,0.875593048521,0.876276491768,-0.0139913812701
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-11T23:30:00,41.5,10.7532501821,83.6623278001,0.0240656417304,19.9139456189,0.710470433147,4.06113257446,0.00262510659038,6537.434194,0.888618546091,0.874507269341,0.876585110711,-0.0141112767492
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-11T23:45:00,41.75,10.3731666375,86.0787216899,0.0174689685016,19.4204105148,0.710470433147,9.66557555943,0.00262510659038,6537.434194,0.887672080996,0.873439504438,0.87404531438,-0.0142325765579
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T00:00:00,42,10.4513730634,83.5641832456,0.0246903821175,19.3811408381,0.710470433147,10.0581537774,0.00262510659038,6537.434194,0.886736989303,0.87237174831,0.873438173958,-0.0143652409927
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T00:15:00,42.25,9.95018231922,82.4251554447,0.0169338463357,18.758952499,0.710470433147,4.55611120361,0.00262510659038,6537.434194,0.885821058671,0.871336893582,0.872593174723,-0.0144841650886
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T00:30:00,42.5,9.67088293246,85.0016900889,0.0293588932646,18.3556521553,0.710470433147,10.306138577,0.00262510659038,6537.434194,0.884932235543,0.870330443482,0.871269525664,-0.0146017920609
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T00:45:00,42.75,9.85444057895,80.5404849244,0.0100301473931,18.4127364738,0.710470433147,17.8448206579,0.00262510659038,6537.434194,0.884048345634,0.869305626308,0.870502809209,-0.0147427193258
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T01:00:00,43,9.60471479276,83.1810375542,0.0165115537346,18.0346065669,0.710470433147,10.5622105189,0.00262510659038,6537.434194,0.883168253455,0.868290101328,0.86750751339,-0.0148781521264
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T01:15:00,43.25,9.52072721532,81.8139363343,0.00804463984392,17.8208339223,0.710470433147,5.4684048795,0.00262510659038,6537.434194,0.882298695093,0.867312193512,0.868227286674,-0.0149865015808
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T01:30:00,43.5,9.16461445202,84.0930348995,0.0129952912565,17.3341109047,0.710470433147,9.11639426088,0.00262510659038,6537.434194,0.881443614606,0.866354824314,0.865215330888,-0.015088790292
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T01:45:00,43.75,9.07498827928,81.1449503348,0.00468976347161,17.1136085839,0.710470433147,11.7923382586,0.00262510659038,6537.434194,0.880604361549,0.865404624883,0.86375056413,-0.0151997366662
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T02:00:00,44,8.02016440307,84.0339130307,0.0163027009283,15.9282030975,0.710470433147,11.5558507836,0.00262510659038,6537.434194,0.879803487772,0.864492369447,0.863964087953,-0.0153111183256
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T02:15:00,44.25,8.2019515613,81.6396371619,0.0276044445937,15.980262354,0.710470433147,9.57710347546,0.00262510659038,6537.434194,0.879030300753,0.863607598986,0.863447508858,-0.0154227017669
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T02:30:00,44.5,8.0147851944,82.2804683796,0.00609570764296,15.6647773086,0.710470433147,2.56332487104,0.00262510659038,6537.434194,0.878258437263,0.862743736504,0.863933433458,-0.0155147007592
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T02:45:00,44.75,7.38518876216,83.648084051,0.0182587798726,14.9088209013,0.710470433147,5.4704626855,0.00262510659038,6537.434194,0.877510425343,0.861916609273,0.863571920514,-0.0155938160697
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T03:00:00,45,6.93409413741,85.1187129427,0.030888550594,14.3338660978,0.710470433147,5.88251556656,0.00262510659038,6537.434194,0.876792885731,0.861110023192,0.859389798435,-0.0156828625392
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T03:15:00,45.25,7.40214489995,84.5677714879,0.00848253199289,14.6810868663,0.710470433147,2.20376581891,0.00262510659038,6537.434194,0.876073906252,0.860310306207,0.860806157204,-0.0157636000445
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T03:30:00,45.5,7.19113584473,85.4987162427,0.0117409896884,14.3527954141,0.710470433147,3.72377901921,0.00262510659038,6537.434194,0.875346674746,0.859511123502,0.85988022241,-0.0158355512442
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T03:45:00,45.75,6.03802639966,85.1860124097,0.0185891748303,13.0864533906,0.710470433147,1.25081533216,0.00262510659038,6537.434194,0.87465894957,0.858753812838,0.858205432322,-0.0159051367328
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T04:00:00,46,6.1524250453,85.5110248898,0.0122193061037,13.0921541554,0.710470433147,1.30004992061,0.00262510659038,6537.434194,0.874000223746,0.858031871454,0.858659414528,-0.0159683522913
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T04:15:00,46.25,5.45048223458,84.5423466431,0.00891104683091,12.2865136227,0.710470433147,3.87471298688,0.00262510659038,6537.434194,0.873357722206,0.857326802817,0.856610092082,-0.0160309193888
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T04:30:00,46.5,5.05618548984,87.0620362854,0.0373070144319,11.7939633641,0.710470433147,10.0787585692,0.00262510659038,6537.434194,0.872742969309,0.856633377877,0.856050882345,-0.0161095914323
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T04:45:00,46.75,5.03667236335,86.881496384,0.0190204776952,11.6820616688,0.710470433147,0.722159605707,0.00262510659038,6537.434194,0.872137160613,0.855951655741,0.855521007137,-0.0161855048719
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T05:00:00,47,4.64578627913,86.4769825904,0.0297869459818,11.2050475827,0.710470433147,1.61805517451,0.00262510659038,6537.434194,0.871541887096,0.855295068037,0.854474009252,-0.0162468190592
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T05:15:00,47.25,4.32580142946,86.9842211281,0.01447504688,10.8055641114,0.710470433147,2.02895415086,0.00262510659038,6537.434194,0.870963970967,0.854657171716,0.853483258375,-0.0163067992512
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T05:30:00,47.5,3.87327970852,88.3988724715,0.0241556868742,10.2805135744,0.710470433147,5.65860537375,0.00262510659038,6537.434194,0.870403367056,0.854034819287,0.85483338047,-0.0163685477689
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T05:45:00,47.75,3.80035475647,88.689423877,0.029476176344,10.1423401915,0.710470433147,1.16220562171,0.00262510659038,6537.434194,0.869853970881,0.853422353311,0.853138574218,-0.0164316175703
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T06:00:00,48,3.27068346879,89.110638518,0.0268977445389,9.55498026176,0.710470433147,1.68485856435,0.00262510659038,6537.434194,0.869317895874,0.852828866849,0.852410963158,-0.0164890290246
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T06:15:00,48.25,2.94106358484,89.5476380943,0.00780638808196,9.17547855632,0.710470433147,1.74799830489,0.00262510659038,6537.434194,0.868800483421,0.852260362483,0.85233904398,-0.0165401209382
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T06:30:00,48.5,3.31371289012,91.2342348967,0.013115611956,9.50626646226,0.710470433147,6.74638720995,0.00262510659038,6537.434194,0.868280765698,0.851686728522,0.851309512545,-0.016594037176
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T06:45:00,48.75,2.71324237655,92.0627328344,0.0243952204277,8.87213422843,0.710470433147,3.31399175062,0.00262510659038,6537.434194,0.867764556262,0.851111419236,0.849864700284,-0.0166531370255
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T07:00:00,49,2.64517033191,90.7758506133,0.012957715437,8.77874428727,0.710470433147,5.1475288846,0.00262510659038,6537.434194,0.86726296536,0.850554265973,0.84903317177,-0.0167086993864
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T07:15:00,49.25,2.43764353262,93.0746031558,0.0139187501021,8.55435183031,0.710470433147,9.19501017013,0.00262510659038,6537.434194,0.866766558614,0.849998724163,0.850581264591,-0.0167678344502
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T07:30:00,49.5,2.15217237596,91.4624650225,0.0214818283708,8.26053947618,0.710470433147,6.44855253324,0.00262510659038,6537.434194,0.866280027986,0.849450996715,0.849062635094,-0.016829031271
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T07:45:00,49.75,1.89221095294,93.1541378734,0.0219915692892,8.00079703418,0.710470433147,6.76669140387,0.00262510659038,6537.434194,0.865804565207,0.848916643347,0.846594552939,-0.0168879218604
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T08:00:00,50,1.68898701609,94.4602720662,0.00731446310899,7.80635131911,0.710470433147,5.224536771,0.00262510659038,6537.434194,0.865336901906,0.848395343569,0.848493146784,-0.0169415583367
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T08:15:00,50.25,1.64334199471,93.0796994069,0.0183475885178,7.77800617059,0.710470433147,5.52229063732,0.00262510659038,6537.434194,0.864874082458,0.84788151233,0.847922200803,-0.016992570128
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T08:30:00,50.5,1.39420883702,94.5661214952,0.00548903194368,7.55462045613,0.710470433147,5.94568835331,0.00262510659038,6537.434194,0.864416889112,0.847373601589,0.845152853675,-0.0170432875232
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T08:45:00,50.75,0.80847500675,94.5597621122,0.020332906627,7.00297138495,0.710470433147,0.0254375318451,0.00262510659038,6537.434194,0.863975111331,0.84688782908,0.846538266439,-0.0170872822508
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T09:00:00,51,1.45855431607,94.8277065844,0.0242663484787,7.69532681305,0.710470433147,1.07177788884,0.00262510659038,6537.434194,0.863531788913,0.846401477329,0.845037333525,-0.0171303115842
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T09:15:00,51.25,1.0838977421,96.1780058038,0.0151979586484,7.37095668472,0.710470433147,5.40119687751,0.00262510659038,6537.434194,0.863082211048,0.845903986443,0.845097248975,-0.0171782246045
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T09:30:00,51.5,1.0985913956,94.3502205843,0.0244505327696,7.44373177644,0.710470433147,7.31114087801,0.00262510659038,6537.434194,0.862639639892,0.84540809775,0.845599035379,-0.0172315421421
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T09:45:00,51.75,0.764915551143,95.7035891129,0.00823768100178,7.17568364915,0.710470433147,5.41347411445,0.00262510659038,6537.434194,0.862203196656,0.844920458052,0.842897325179,-0.0172827386033
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T10:00:00,52,0.664924952532,94.5473127581,0.0187043288084,7.14858601869,0.710470433147,4.6251054194,0.00262510659038,6537.434194,0.861774658346,0.844445341594,0.844855905832,-0.0173293167527
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T10:15:00,52.25,0.799026166783,96.2227573317,0.0195637784895,7.36253331319,0.710470433147,6.7017782945,0.00262510659038,6537.434194,0.861345084201,0.843965712165,0.843538096194,-0.0173793720365
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T10:30:00,52.5,0.67252402473,96.7265163706,0.0228765734154,7.32248845032,0.710470433147,2.01503615548,0.00262510659038,6537.434194,0.860914252827,0.843486417151,0.845212722466,-0.0174278356762
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T10:45:00,52.75,0.966290203401,97.7865848049,0.0218017261387,7.70895288376,0.710470433147,4.24027373741,0.00262510659038,6537.434194,0.860479420733,0.843004648159,0.841903408034,-0.0174747725743
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T11:00:00,53,1.45880784679,96.287593226,0.0226306910523,8.30001280935,0.710470433147,5.99596631575,0.00262510659038,6537.434194,0.860029498314,0.842502259611,0.843922933348,-0.0175272387033
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T11:15:00,53.25,0.929796889905,96.4599464154,0.00149397045411,7.8749661889,0.710470433147,0.689412757796,0.00262510659038,6537.434194,0.859580731548,0.842008766656,0.842968702836,-0.0175719648922
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T11:30:00,53.5,1.32437164618,95.390577571,0.00282865790539,8.37848214462,0.710470433147,4.27747537761,0.00262510659038,6537.434194,0.85913482812,0.841523989465,0.841768709901,-0.0176108386549
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T11:45:00,53.75,1.53302000568,96.2777446896,0.0308173402611,8.70058206362,0.710470433147,3.54866847431,0.00262510659038,6537.434194,0.85867702894,0.841017551188,0.843560028951,-0.017659477752
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T12:00:00,54,1.67241591056,95.4438266415,0.0179085399147,8.95745407107,0.710470433147,3.33567219259,0.00262510659038,6537.434194,0.858212104007,0.840501128638,0.837816960135,-0.0177109753695
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T12:15:00,54.25,2.11853101002,95.0242277199,0.0160086033162,9.52456676544,0.710470433147,1.67839568641,0.00262510659038,6537.434194,0.857735717044,0.839977100558,0.840674411062,-0.0177586164853
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T12:30:00,54.5,2.44839961451,94.970242269,0.028506110722,9.97843632693,0.710470433147,0.215941803526,0.00262510659038,6537.434194,0.857243212383,0.839436462875,0.836612957271,-0.0178067495072
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T12:45:00,54.75,1.93693220968,92.2138838692,0.00735722877451,9.59344225004,0.710470433147,11.025433599,0.00262510659038,6537.434194,0.856755809882,0.838893253316,0.837505668913,-0.0178625565655
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T13:00:00,55,2.68063516772,95.030144071,0.024327440856,10.4655493288,0.710470433147,11.2650408069,0.00262510659038,6537.434194,0.856263352137,0.838333131371,0.839845716022,-0.0179302207659
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T13:15:00,55.25,2.84528521401,94.4608985397,0.0240976600057,10.7599844423,0.710470433147,2.27698212499,0.00262510659038,6537.434194,0.855749993197,0.837755561628,0.83748083646,-0.0179944315694
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T13:30:00,55.5,2.59561489481,92.5384872218,0.019724795447,10.6409243774,0.710470433147,7.68964527171,0.00262510659038,6537.434194,0.855239686347,0.837186614157,0.836773656138,-0.0180530721894
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T13:45:00,55.75,3.23808398408,94.9159908895,0.0391764119033,11.4142696147,0.710470433147,9.51001467083,0.00262510659038,6537.434194,0.854720360827,0.836595674696,0.835032014243,-0.018124686131
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T14:00:00,56,4.08807614888,93.1921248347,0.018785524585,12.3948433897,0.710470433147,6.89546421906,0.00262510659038,6537.434194,0.854166342913,0.835966559522,0.840112323446,-0.0181997833915
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T14:15:00,56.25,4.38648549502,91.8857544729,0.0252453827028,12.8229806376,0.710470433147,5.22548144729,0.00262510659038,6537.434194,0.853586279707,0.835317183396,0.836574166115,-0.0182690963114
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T14:30:00,56.5,4.2540200214,90.7905691132,0.0282301624284,12.8188338425,0.710470433147,4.38074143901,0.00262510659038,6537.434194,0.853003479779,0.834665623168,0.836955905416,-0.0183378566115
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T14:45:00,56.75,4.28758390984,93.2820240608,0.0269419758048,12.9787577059,0.710470433147,9.96581979055,0.00262510659038,6537.434194,0.852422243767,0.834009242508,0.834348041133,-0.0184130012587
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T15:00:00,57,5.19950033407,92.7067752086,0.0126894768483,14.0145343089,0.710470433147,2.30099540875,0.00262510659038,6537.434194,0.851816011967,0.833331770984,0.833699933395,-0.0184842409824
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T15:15:00,57.25,5.71530485051,91.5951903285,0.0152556176337,14.6511688194,0.710470433147,4.44633952043,0.00262510659038,6537.434194,0.851173197291,0.832624686262,0.833705623938,-0.0185485110289
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T15:30:00,57.5,5.18649183041,89.3786179082,0.0131447840679,14.2396381962,0.710470433147,8.8662896814,0.00262510659038,6537.434194,0.850532905069,0.831911008213,0.832666537907,-0.0186218968563
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T15:45:00,57.75,5.35790521166,87.9636486394,0.0118469245579,14.524284156,0.710470433147,5.6598770749,0.00262510659038,6537.434194,0.84990451568,0.831209925125,0.833887683519,-0.0186945905552
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T16:00:00,58,5.73623535799,87.6907269164,0.000673100286809,15.0113121831,0.710470433147,1.09168689227,0.00262510659038,6537.434194,0.84926251657,0.830508286131,0.831168949947,-0.0187542304392
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T16:15:00,58.25,6.51958986264,87.9502795656,0.0186945231809,15.8983644098,0.710470433147,1.0382105971,0.00262510659038,6537.434194,0.848588453657,0.829776445284,0.827951404911,-0.0188120083733
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T16:30:00,58.5,7.15804956272,86.0378065583,0.0247078341275,16.6350776236,0.710470433147,7.64989202934,0.00262510659038,6537.434194,0.847874385713,0.828983426351,0.828080802798,-0.0188909593622
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T16:45:00,58.75,7.0969813707,86.801059443,0.0309638517144,16.6663980005,0.710470433147,3.053011539,0.00262510659038,6537.434194,0.847143890088,0.828164978675,0.827069130801,-0.0189789114137
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T17:00:00,59,7.4530082058,88.4910336003,0.00537508873651,17.1085528375,0.710470433147,6.75989662911,0.00262510659038,6537.434194,0.846402622457,0.827342425778,0.825358441946,-0.0190601966793
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T17:15:00,59.25,7.51858110801,84.9987856131,0.0112632019617,17.2536243613,0.710470433147,13.968991949,0.00262510659038,6537.434194,0.845649779306,0.826495398178,0.826503019894,-0.0191543811285
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T17:30:00,59.5,7.87463184852,85.5065051616,0.0187323571826,17.6822039178,0.710470433147,2.03087819432,0.00262510659038,6537.434194,0.844886147014,0.825639874069,0.825130780566,-0.0192462729454
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T17:45:00,59.75,8.16563441143,84.5654925409,0.0076639826421,18.0384549117,0.710470433147,3.76405048301,0.00262510659038,6537.434194,0.844102300351,0.824780787935,0.825103773145,-0.0193215124152
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T18:00:00,60,8.18772711423,86.7401419135,0.019314360147,18.1182362565,0.710470433147,8.69859749029,0.00262510659038,6537.434194,0.843307423553,0.823897818831,0.827077371225,-0.0194096047218
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T18:15:00,60.25,8.49471161414,84.3740382162,0.000143244184722,18.4751025779,0.710470433147,9.46441478917,0.00262510659038,6537.434194,0.842502039895,0.822995759963,0.821536245479,-0.0195062799323
synthetic_spoilage_residual_v1,trajectory_012,869247118,oscillatory,validation,2025-01-12T18:30:00,60.5,8.84962974129,84.2907173074,0.0116340930715,18.8718821044,0.710470433147,0.333283635103,0.00262510659038,6537.434194,0.841676706371,0.822089600682,0.820038794186,-0.019587105689
